SMILES,Name,pIC50
Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,CHEMBL1819090,8.958607314841775
Cc1ccc(F)cc1Cn1c(N2CCC[C@@](C)(N)C2)cc2ncn(C)c(=O)c21.Cl,CHEMBL1287901,7.638272163982407
N[C@@H](CCC(=O)N1Cc2ccccc2C1)C(=O)N1CCSC1,CHEMBL493760,5.795880017344075
N[C@@H](CC(=O)N1CCc2nc(C3CC3)oc2C1)Cc1cc(F)ccc1F,CHEMBL425380,6.537602002101044
N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3806216,9.154901959985745
N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccccc1)Cc1ccccc1F,CHEMBL231551,6.268411234813261
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,CHEMBL4635648,6.0
CCCCc1nc(C)c(C(=O)O)c(-c2ccc(C)cc2)c1CN.Cl.Cl,CHEMBL3216477,7.236572006437063
N#Cc1ccc(N[C@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)nc1,CHEMBL192165,8.18045606445813
N[C@@H](CC(=O)N1CCC[C@H]1COCC1CC1)Cc1cc(F)c(F)cc1F,CHEMBL549992,8.0
N#Cc1ccc(CCCc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,CHEMBL4781018,4.083388154890654
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1cccc3ccccc13)C1=NCCCN12,CHEMBL3675630,7.355071798645371
COc1cc2ccc3c(c2cc1OC)CC(N)C(c1ccc(Cl)cc1Cl)O3,CHEMBL6057630,7.259637310505756
O=C([C@@H]1C[C@H](N2CCN(c3nccc4ccccc34)CC2)CN1)N1CCSC1,CHEMBL2058973,9.214670164989233
N[C@H](C(=O)N1CCCCC1)C1CCCCC1,CHEMBL361863,4.508638306165727
O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,CHEMBL2058969,9.022276394711152
CC1(NCC(=O)N2C[C@H](F)C[C@@H]2C#N)CCN(S(C)(=O)=O)CC1,CHEMBL456419,8.207608310501746
Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL251404,6.886056647693163
CC(C)Cn1c(CN)c(-c2ccccc2)c2ccc(OCC(N)=O)cc2c1=O.Cl,CHEMBL1812909,5.958607314841775
COC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL372004,6.657577319177793
N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2206488,7.080921907623926
N#C[C@@H]1C[C@H](F)CN1C(=O)CNC1CCCCCCC1,CHEMBL470681,8.481486060122112
CCOC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1779707,8.366531544420413
CC(=O)c1ccccc1-c1cc(N2C[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)ncn1,CHEMBL236707,6.638272163982407
O=C([C@@H]1C[C@H](N2CCCc3ccccc32)CN1)N1CCSC1,CHEMBL223865,6.950781977329818
N[C@@H](CC(=O)N1CCc2c(nc(-c3ccncc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)C1O,CHEMBL3644800,6.686132779630847
CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,CHEMBL237783,6.3794759246641775
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cscn1,CHEMBL3127982,6.481486060122112
COCCN(C)c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,CHEMBL324777,8.045757490560675
CC(C)C(Cc1ccccc1)NC(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N,CHEMBL193106,6.515700160653214
N[C@H]1CN(c2ccc3ccccc3n2)C[C@@H]1c1ccccc1,CHEMBL234987,5.522878745280337
N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccccc2F)C1,CHEMBL4210635,4.667561540084395
CSc1ccc(-c2nc3c(s2)CN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)CC3)cc1,CHEMBL425200,6.42021640338319
N#C[C@@H]1C[C@H]2[C@H](CC2(F)F)N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL5279548,7.568636235841012
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL474959,7.167491087293763
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)O)c2)c1=O,CHEMBL4863102,9.0
O=C([C@@H]1C[C@H](N2CCN(c3nnnn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147704,9.69897000433602
COc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086588,6.050609993355087
CN(C)C(=O)[C@@H](c1ccc(C2=CN3N=CNC3C=C2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL459357,8.366531544420413
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,CHEMBL1243372,8.0
CC(C)Cn1c(C(F)(F)F)nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL429829,6.585026652029182
Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2ccccc2C(=O)O)cc1.Cl.Cl,CHEMBL4081713,7.537602002101044
C[C@@H](c1ccc(Br)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL191354,6.6020599913279625
CC(C)(CNC(=O)C1(C)CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL487862,7.886056647693163
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccccn2)CC1,CHEMBL1683131,6.346787486224656
N#CC1CCCCN1C(=O)C(N)CCCCN,CHEMBL145813,4.292429823902063
CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL464092,7.721246399047171
CCN1CC2CN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCN2C1=O.O=C(O)/C=C/C(=O)O,CHEMBL1276620,6.337242168318426
CC1=C(C(=O)O)C(c2ccc(F)c(F)c2)N=C(N)N1C(=O)CN1CCCC(N)C1,CHEMBL6169485,7.045757490560675
N[C@@H](C[C@H](Cc1ccccc1)NCc1ccc(Cl)cc1)C(=O)N1CCCCC1,CHEMBL214630,3.903089986991944
Nc1nc(NC2=NC(c3ccccc3)=CC(c3cccc([N+](=O)[O-])c3)O2)nc(N2CCOCC2)n1,CHEMBL5399740,8.3767507096021
CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nncn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL207348,8.091548080312169
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL3084946,7.42021640338319
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3ncc(OC)cn3)CC1)c(=O)n2C,CHEMBL4764779,6.366531544420413
N[C@@H](CC(=O)N1CCN(Cc2ccccc2Cl)C(=O)C1)Cc1cc(F)c(F)cc1F,CHEMBL1779703,7.537602002101044
COc1cc2c(cc1OC)CN(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,CHEMBL369883,7.200659450546418
C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL374032,5.338187314462739
C[C@H](N)C(=O)N1CC(=O)C[C@H]1B(O)O,CHEMBL2063027,6.698970004336019
N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(F)(F)F)cc1)Cc1ccccc1F,CHEMBL231552,6.13608262304214
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1Cc2ccccc2C1,CHEMBL381530,6.8794260687941495
CC(C)S(=O)(=O)c1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3735694,8.769551078621726
Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(OCC(=O)O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL488022,6.292429823902063
Cc1nc2ccccc2c(C(=O)NCC(=O)N2CCC[C@H]2C#N)c1O,CHEMBL2385294,4.0
Cc1ccc2c(c1)CN(C(=O)CC(C)(C)NCC(=O)N1CCC[C@H]1C#N)C2,CHEMBL5430453,8.468521082957745
CCOC(=O)C1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nc(C)c2CN)CC1,CHEMBL1688522,4.301029995663981
CC(C)(NCC(=O)N1C[C@@H](F)C[C@H]1C#N)c1cc2ccccc2o1,CHEMBL472100,7.055517327849831
CCN1CCCN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)[C@H](C)C1=O,CHEMBL231009,7.684029654543082
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccccc3)cc12,CHEMBL5922105,6.0
Cc1nn(-c2ccc(F)cc2)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,CHEMBL193885,6.455931955649724
Cc1noc(C)c1C(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683108,6.853871964321762
CN(C)C(=O)[C@@H]([C@H]1CC[C@H](C2CCc3ncnn3C2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,CHEMBL235199,7.170517578667782
C[C@@H](c1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL263326,6.823908740944319
COc1cc2c(C=O)cnc(CN)c2cc1OC.Cl,CHEMBL543057,3.557520230935552
CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1,CHEMBL397070,4.038131242133896
NCC(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,CHEMBL399189,4.795880017344075
C[C@H](N)C(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)[C@@H](C)N)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,CHEMBL269209,6.221848749616356
N[C@@H](CC(=O)N1CCN(C(=O)c2ncc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069860,7.241088107602026
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,CHEMBL189055,8.481486060122112
Cc1ccc(S(=O)(=O)Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,CHEMBL4759201,4.0
CCn1c(=O)cc(NCCN)n(Cc2ccccc2C#N)c1=O,CHEMBL1650446,4.769551078621726
CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)COC(C)(C)OC1,CHEMBL208850,5.522878745280337
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc3ccccc3s1)c(=O)n2C,CHEMBL4111229,9.91195437047216
C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@H]1C(=O)N(C)C,CHEMBL260198,5.958607314841775
Cl.N[C@@H](CC(=O)N1CCCN(C(=O)Nc2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL474631,6.103473782510445
N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O,CHEMBL1683571,7.638272163982407
Cn1c(=S)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,CHEMBL3329629,4.42021640338319
N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)NC(=O)c4ccccc4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL4746458,8.05551732784983
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)ns3)CC1)c(=O)n2C,CHEMBL4795875,6.443697499232712
N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1F,CHEMBL479567,6.958607314841775
COc1ccc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)cc1.O=C(O)C(=O)O,CHEMBL1202093,7.084072788302884
COc1ccccc1CNCC[C@H](N)C(=O)N1CCCCC1,CHEMBL98647,3.3010299956639813
CS(=O)(=O)c1ccc(-c2noc([C@H](CCO)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,CHEMBL255591,7.031517051446065
N#Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C#N)cc1,CHEMBL2086611,7.987162775294828
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCOCC3)sc2c1,CHEMBL470164,8.443697499232712
COc1ccc(C(CCc2ccc(O)cc2OC)c2cc(CCC(=O)c3ccc(O)cc3)c(OC)cc2O)cc1,CHEMBL254649,4.432973633840939
CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccccc4n3)c2c1=O,CHEMBL2346926,8.1518108830086
CN(C)C(=O)[C@@H](c1ccc(-c2ccn3ncnc3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,CHEMBL210829,7.838064696729745
N#Cc1ccsc1Cn1c(N2CCC[C@@H](N)C2)ncc(Br)c1=O,CHEMBL1650430,8.522878745280337
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(F)c(F)c2)CC1,CHEMBL3084939,7.455931955649724
NC[C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)C(=O)C[C@@H]1c1cc(F)ccc1F,CHEMBL3236120,7.130768280269024
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(C#CCO)c1=O,CHEMBL1650424,7.698970004336019
CC(C)(CC(=O)NCc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,CHEMBL216377,6.621602099051863
CC(C)(F)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL6004569,6.920818753952375
CN(C)C(=O)[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL191486,7.251811972993799
N#C[C@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(C3)C1)C2,CHEMBL379500,4.522878745280337
Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL459881,5.508638306165727
Cc1ccc(-c2c(COCc3ccc(C(=O)O)cc3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL4059815,8.142667503568731
CCCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,CHEMBL1812735,5.619788758288394
CC(C)=CCn1c(OC2CCNCC2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CHEMBL2408643,6.0
N[C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1O,CHEMBL3644792,8.0
NC(CC(=O)N1CSC[C@H]1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccccc1F.O=C(O)C(F)(F)F,CHEMBL183060,7.431798275933005
N#Cc1ccc(CN(Cc2ccc(C#N)cc2)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,CHEMBL228021,8.193820026016112
CCOC(=O)N1CCN(C(=O)CC[C@H](N)C(=O)N2CCC[C@H]2C#N)CC1.O=C(O)C(F)(F)F,CHEMBL516080,7.508638306165727
CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1ncc(C)c3ccccc13)c(=O)n2C,CHEMBL3966199,8.522878745280337
CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccc(Cl)cc1,CHEMBL319520,3.3010299956639813
Cl.O=C(CNC(=O)c1ccccc1)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)CNC(=O)c3ccccc3)cc2)C2CCCN2C(=O)C2CCCN2)cc1,CHEMBL269757,6.154901959985743
CC[C@H](C)[C@H](N)C(=O)N1CCSC1,CHEMBL98408,6.001128752741198
N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(O)C1CC1)Cc1cc(F)c(F)cc1F,CHEMBL404210,7.853871964321762
O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)N1C(=O)S/C(=C\c2ccc(OCc3ccccc3)cc2)C1=O,CHEMBL5624515,6.899629454882437
C[C@H](c1nc(-c2cc(Cl)cc(Cl)c2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219382,5.133122185662501
O=C(N/N=C/c1c(O)ccc2ccccc12)c1n[nH]c2c1CCCC2,CHEMBL4247286,5.673664139071249
Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL474812,6.5406075122407685
CS(=O)(=NS(=O)(=O)c1ccccc1)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL4776573,7.744727494896693
CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ccccc1,CHEMBL2022524,4.0
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,CHEMBL171290,6.6020599913279625
CCCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,CHEMBL208657,6.910094888560602
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)c(Cl)c2)n1,CHEMBL4786982,4.0
CS(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)c(F)c1,CHEMBL4162971,9.113509274827518
C/C=C/Cn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(C)=O)c(=O)n2C,CHEMBL3889902,8.698970004336019
CN(C)C(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,CHEMBL560729,7.2839966563652
CCCC[C@@H](NC(=O)[C@@H](N)CCC)B(O)O,CHEMBL196180,6.091514981121351
CC#CCn1c(OCC)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL3616893,4.0
N[C@@H](CC(=O)N1CCC[C@H]1CNc1ccc(F)cn1)Cc1cc(F)c(F)cc1F,CHEMBL556708,8.200659450546418
C[C@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N(C)C,CHEMBL260543,7.154901959985743
NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl,CHEMBL34764,6.7447274948966935
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1)Cc1cc(F)c(F)cc1F,CHEMBL557723,8.318758762624412
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc2c(c1)OC(C(=O)O)O2)Cc1cc(F)c(F)cc1F,CHEMBL1683494,7.1938200260161125
CC(C)(C)COC(=O)NC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5427056,5.0
N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1,CHEMBL328794,6.642065152999546
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)CCC(=O)N4)cc12,CHEMBL5795763,5.259637310505756
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n(Cc4ccccc4)c3c2=O)c1,CHEMBL1951418,6.3979400086720375
CC(C)CC(=O)NCC(=O)N1CCC[C@H]1C#N,CHEMBL2024674,4.0
O=C(O)c1c(Cl)ccc(Cl)c1O,CHEMBL1233461,8.154901959985743
CS(=O)(=O)N1CCN(CC(=O)N2C(=O)S/C(=C\c3ccc(F)c(F)c3)C2=O)CC1,CHEMBL5624654,5.671620396561263
N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,CHEMBL4165967,9.119186407719209
CCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,CHEMBL4101425,6.292429823902063
Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,CHEMBL1683486,6.6401645176601125
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1CCc2ccccc2C1,CHEMBL200103,6.935542010773082
N[C@@H](CC(=O)N1CCSC1)Cc1ccccn1,CHEMBL185020,4.401866354186763
Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086593,6.145693958198919
O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(Cl)cc2C1,CHEMBL208964,7.301029995663981
N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,CHEMBL552479,7.853871964321762
N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,CHEMBL248837,7.207608310501746
C[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL278729,6.823908740944319
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,CHEMBL1243374,4.0
N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccn1,CHEMBL92711,7.481486060122112
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(-[n+]3ccccc3)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,CHEMBL552503,7.698970004336019
O=C([C@@H]1C[C@H](N2CCN(c3ccccc3Cl)CC2)CN1)N1CCSC1,CHEMBL239983,7.966576244513051
N=C(NCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCCC1)NC(=O)OCc1ccccc1,CHEMBL461290,4.774690718274137
CC(C)CC(=O)OCCC#Cc1ccc(-c2ccc(COC(=O)CC(C)C)s2)s1,CHEMBL3343901,6.1249387366083
C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL219370,5.31695296176115
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@H](F)C1,CHEMBL514623,7.508638306165727
C[C@@H]1C(=O)N(CC(=O)O)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL231010,7.155522824254319
C[C@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,CHEMBL2021541,7.638272163982407
CC(C)C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL63698,7.316102452733987
COc1ccc(-c2ccc3nccc(C(=O)NCC(=O)N4CC(F)(F)C[C@H]4C#N)c3c2)cc1,CHEMBL5857344,5.259637310505756
N#Cc1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,CHEMBL4799823,4.0
N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)c4ccncc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL3735925,8.431798275933005
N#C[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)C1CCCCC1,CHEMBL361551,4.0
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@H]3C[C@@H](C1)C[C@](O)(C3)C2,CHEMBL2298396,7.638272163982407
C[C@@H](c1cccc(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL192781,5.958607314841775
N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)C(=O)N1,CHEMBL1242966,4.0
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3ccc4c(c3)C(=O)NCC4)cc12,CHEMBL5764368,5.259637310505756
COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(C)ccc3C)CN1CC2,CHEMBL601937,8.769551078621726
NC[C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3236125,6.954677021213342
COc1ccc(N2CCC(N)C(c3ccccn3)C2)cc1OC,CHEMBL231996,5.050609993355087
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1Cc2ccccc2C1,CHEMBL522002,6.525783735923745
N[C@@H](CC(=O)N1CCN2C(=O)N(Cc3ccccc3)CC2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,CHEMBL1276650,6.522878745280337
COc1cc2c(C(N)=O)cnc(CN)c2cc1OC.Cl,CHEMBL554882,3.769551078621726
CC1(C)c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL536088,6.756961951313706
C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL362973,5.853871964321762
NC1Cc2c(O)cccc2OC1c1cc(F)c(F)cc1F,CHEMBL6051249,5.478861916295964
C[C@@H](c1ccc(-c2cccc(C(N)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL452290,7.0
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3cc(C)nn3-c3ccccc3)CC1)c(=O)n2C,CHEMBL4799779,7.080921907623926
O=C([C@@H]1C[C@H](N2CCN(c3nnnn3C3CCCCC3)CC2)CN1)N1CCSC1,CHEMBL2147706,8.366531544420413
COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,CHEMBL171033,7.080921907623926
N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CC=CCC1,CHEMBL100370,3.8297382846050425
CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,CHEMBL355248,6.823908740944319
Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4noc(=O)[nH]4)cc23)cc1.Cl.Cl,CHEMBL3215859,7.958607314841775
CC[C@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,CHEMBL474002,7.508638306165727
