Name,CID,SMILES,predicted_pIC50,predicted_IC50_nM
"3-Hexadecene, (3Z)-",5364494,CCCCCCCCCCCCC=CCC,4.374097358271431,42257.387285099816
22-Docosanolide,22715389,C1CCCCCCCCCCC(=O)OCCCCCCCCCC1,4.3408281961123665,45621.73566833752
cis-Anethole,1549040,CC=CC1=CC=C(C=C1)OC,4.338472653849799,45869.85276846852
1-Ethyl-4-isobutylbenzene,576929,CCC1=CC=C(C=C1)CC(C)C,4.331299482515778,46633.76904120158
3-Hydroxy-7-methoxy-5-methyl-8-propan-2-ylnaphthalene-2-carbaldehyde,5319445,CC1=CC(=C(C2=C1C=C(C(=C2)C=O)O)C(C)C)OC,4.3278720493463325,47003.25679188864
(+)-alpha-Phellandrene,443160,CC1=CCC(C=C1)C(C)C,4.309966955648584,48981.60867983335
alpha-PHELLANDRENE,7460,CC1=CCC(C=C1)C(C)C,4.309966955648584,48981.60867983335
"1,2-Longidione",534856,CC1(CCCC2(C3C1C(CC3)C(=O)C2=O)C)C,4.307683455900224,49239.82991327447
Betaine,247,C[N+](C)(C)CC(=O)[O-],4.30482088045167,49565.45754365984
Pentadecanoate,22169126,CCCCCCCCCCCCCCC(=O)[O-],4.3037536617055965,49687.407590671115
Sodium octanoate,23664772,CCCCCCCC(=O)[O-].[Na+],4.3037536617055965,49687.407590671115
Octanoate,119389,CCCCCCCC(=O)[O-],4.3037536617055965,49687.407590671115
"Benzofuran, 6-ethenyl-4,5,6,7-tetrahydro-3,6-dimethyl-5-isopropenyl-, trans-",12305301,CC1=COC2=C1CC(C(C2)(C)C=C)C(=C)C,4.30081958582395,50024.23019718225
Furanoelemene,12305300,CC1=COC2=C1CC(C(C2)(C)C=C)C(=C)C,4.30081958582395,50024.23019718225
"(6S)-6-ethenyl-3,6-dimethyl-5-prop-1-en-2-yl-5,7-dihydro-4H-1-benzofuran",5316217,CC1=COC2=C1CC(C(C2)(C)C=C)C(=C)C,4.30081958582395,50024.23019718225
2-Undecanone,8163,CCCCCCCCCC(=O)C,4.282752228273272,52149.214559559245
2-Decanone,12741,CCCCCCCCC(=O)C,4.282752228273272,52149.214559559245
Vitamin K,5280483,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,4.276208326099499,52940.94313193816
"3,6,10-trimethyl-8,11-dihydro-7H-cyclodeca[b]furan-4-one",179413,CC1=CC(=O)C2=C(CC(=CCC1)C)OC=C2C,4.276157890141736,52947.091683978455
Furanodienon,6442374,CC1=CC(=O)C2=C(CC(=CCC1)C)OC=C2C,4.276157890141736,52947.091683978455
Furanodienone,6506548,CC1=CC(=O)C2=C(CC(=CCC1)C)OC=C2C,4.276157890141736,52947.091683978455
Isofuranodienone,5317425,CC1=CC(=O)C2=C(CC(=CCC1)C)OC=C2C,4.276157890141736,52947.091683978455
L-Ascorbic Acid,54670067,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.27138705174364,53531.93577649116
"1,5,9-Trimethyl-11,14,15-trioxatetracyclo[10.2.1.04,13.08,13]pentadecan-10-one",540009,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(O4)C)C,4.247371964984703,56575.452345527454
Desoxyartemisinin,45038803,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(O4)C)C,4.247371964984703,56575.452345527454
(S)-3-Methyl-6-((S)-6-methyl-4-oxohept-5-en-2-yl)cyclohex-2-enone,91698350,CC1=CC(=O)C(CC1)C(C)CC(=O)C=C(C)C,4.246576318169738,56679.196094138155
Methylarsonous acid,161491,C[As](O)O,4.246443172994345,56696.575358077775
"[(2S)-3-hydroxy-2-(3-methylbut-2-enoyloxy)propyl] (2Z,4E,11E)-trideca-2,4,11-trienoate",14131980,CC=CCCCCCC=CC=CC(=O)OCC(CO)OC(=O)C=C(C)C,4.238476782077698,57746.174371067806
alpha-Turmerone,14632996,CC1=CCC(C=C1)C(C)CC(=O)C=C(C)C,4.214944555502023,60961.47191467938
(+)-alpha-Turmerone,11820691,CC1=CCC(C=C1)C(C)CC(=O)C=C(C)C,4.214944555502023,60961.47191467938
Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,4.20869812672079,61844.612581748304
Dichlofluanid,14145,CN(C)S(=O)(=O)N(C1=CC=CC=C1)SC(F)(Cl)Cl,4.203242696118277,62626.37928329385
"2-Methyl-6-(4-methyl-3-cyclohexen-1-yl)hepta-2,5-dien-4-one",6365122,CC1=CCC(CC1)C(=CC(=O)C=C(C)C)C,4.199018687366861,63238.46397525225
"(E)-10,11-Dihydro-alpha-atlantone",12299866,CC1=CCC(CC1)C(=CC(=O)C=C(C)C)C,4.199018687366861,63238.46397525225
(Z)-alpha-Atlantone,12299867,CC1=CCC(CC1)C(=CC(=O)C=C(C)C)C,4.199018687366861,63238.46397525225
Beta-Phellandrene,11142,CC(C)C1CCC(=C)C=C1,4.191196970592474,64387.71742308147
Hexose,206,C(C1C(C(C(C(O1)O)O)O)O)O,4.185436918279543,65247.380660755385
Beta-D-Glucose,64689,C(C1C(C(C(C(O1)O)O)O)O)O,4.185436918279543,65247.380660755385
Flavanone,10251,C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3,4.18531612523236,65265.53084782105
Methylhydroxycarbene,11262180,C[C]O,4.1814065289349545,65855.71527082233
(+)-Menthofuran,442478,CC1CCC2=C(C1)OC=C2C,4.158551309404291,69414.25879005417
Menthofuran,329983,CC1CCC2=C(C1)OC=C2C,4.158551309404291,69414.25879005417
(-)-Menthofuran,7168192,CC1CCC2=C(C1)OC=C2C,4.158551309404291,69414.25879005417
(6S)-6-(4-hydroxyphenyl)-2-methylhept-2-en-4-one,16743818,CC(CC(=O)C=C(C)C)C1=CC=C(C=C1)O,4.1404714827805265,72364.99179795696
Benzene,241,C1=CC=CC=C1,4.134085685905146,73436.89635361456
Hex-2-ulofuranosyl hexopyranoside,1115,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,4.114361987823532,76848.96311881047
Sucrose,5988,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,4.114361987823532,76848.96311881047
2-Methylfuran-2-ol,66714850,CC1(CC=CO1)O,4.11414837035173,76886.77230109619
Zerumbone,5470187,CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C,4.114084669059738,76898.05069893962
"2,6,9,9-Tetramethylcycloundeca-2,6,10-trien-1-one",5725,CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C,4.114084669059738,76898.05069893962
"2-(4,8-Dimethyl-10-oxocyclodeca-3,7-dien-1-ylidene)propanal",162912558,CC1=CCC(=C(C)C=O)C(=O)CC(=CCC1)C,4.109922756592424,77638.51918459692
"(2E)-2-((3E,7E)-4,8-Dimethyl-10-oxo-3,7-cyclodecadien-1-ylidene)propanal",14633002,CC1=CCC(=C(C)C=O)C(=O)CC(=CCC1)C,4.109922756592424,77638.51918459692
"(2E)-2-[(3Z,7Z)-4,8-dimethyl-10-oxocyclodeca-3,7-dien-1-ylidene]propanal",102056120,CC1=CCC(=C(C)C=O)C(=O)CC(=CCC1)C,4.109922756592424,77638.51918459692
(+)-gamma-Tocopherol,92729,CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,4.102265889870606,79019.4695774241
Vitamin E,14985,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,4.0851641985608325,82193.18342539218
2-Methyl-6-(4-methylcyclohex-3-en-1-yl)heptan-3-one,6429340,CC1=CCC(CC1)C(C)CCC(=O)C(C)C,4.081518228475643,82886.11260729967
"Limonene, (-)-",439250,CC1=CCC(CC1)C(=C)C,4.078498428210423,83464.45690001619
(+)-Limonene,440917,CC1=CCC(CC1)C(=C)C,4.078498428210423,83464.45690001619
1-Methyl-4-Prop-1-En-2-Ylcyclohexene,22311,CC1=CCC(CC1)C(=C)C,4.078498428210423,83464.45690001619
Hydron phenoxide,20488062,[H+].C1=CC=C(C=C1)[O-],4.072411016788989,84642.59764579729
Gamma-Terpinene,7461,CC1=CCC(=CC1)C(C)C,4.06692740976682,85718.11069552542
Alpha-Terpinene,7462,CC1=CC=C(CC1)C(C)C,4.065106252254465,86078.31316468041
"p-Mentha-1,3,8-triene",176983,CC1=CC=C(CC1)C(=C)C,4.057493480104793,87600.48686569282
Npc134188,91698330,CC1=CCC(=C(C)CC(=O)C=C(C)C)CC1,4.040432892286021,91110.22260185464
"2-Hepten-4-one, 2-methyl-6-(4-methyl-3-cyclohexen-1-ylidene)-, (6Z)-",91698329,CC1=CCC(=C(C)CC(=O)C=C(C)C)CC1,4.040432892286021,91110.22260185464
Npc283692,22508511,CC=CCCC=CCCCC=C,4.029649629400827,93400.75150709644
phenylmethan(18O)ol,11062333,C1=CC=C(C=C1)CO,4.026561698184584,94067.21836486876
Heptanol,8129,CCCCCCCO,4.025913425118648,94207.73771918078
Humulene,5281520,CC1=CCC(C=CCC(=CCC1)C)(C)C,4.0222326914434845,95009.56037782614
"2,6,6,9-Tetramethylcycloundeca-1,4,8-triene",23204,CC1=CCC(C=CCC(=CCC1)C)(C)C,4.0222326914434845,95009.56037782614
Methanol peroxide,18953726,C1(OO1)O,4.0147823883294205,96653.50588069508
An inositol,892,C1(C(C(C(C(C1O)O)O)O)O)O,4.0147823883294205,96653.50588069508
Choline,305,C[N+](C)(C)CCO,4.013514315523147,96936.13159974897
Silane,23953,[SiH4],4.00048088392032,99889.33366576416
"1,2-Hexadecanediol",98037,CCCCCCCCCCCCCCC(CO)O,3.9939650196661547,101399.3054716199
Cyclohexane,8078,C1CCCCC1,3.9826011542443176,104087.56425307647
Cyclobutane,9250,C1CCC1,3.9826011542443176,104087.56425307647
Cyclopentane,9253,C1CCCC1,3.9826011542443176,104087.56425307647
(S)-(+)-2-Nonanol,11094753,CCCCCCCC(C)O,3.9783646335268363,105107.90175998225
Nonan-2R-ol,11286536,CCCCCCCC(C)O,3.9783646335268363,105107.90175998225
2-Nonanol,12367,CCCCCCCC(C)O,3.9783646335268363,105107.90175998225
beta-Turmerone,196216,CC(CC(=O)C=C(C)C)C1CCC(=C)C=C1,3.97807464707823,105178.1076840102
(+)-I2-Turmerone,9815837,CC(CC(=O)C=C(C)C)C1CCC(=C)C=C1,3.97807464707823,105178.1076840102
2-Methyl-2-hepten-4-one,31138,CCCC(=O)C=C(C)C,3.969935635151868,107167.81221031463
"(S,1Z,6Z)-8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",91723653,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"(6E,8S)-1-methyl-5-methylidene-8-propan-2-ylcyclodeca-1,6-diene",49796490,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
Germacrene D,5317570,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
(+)-Germacrene D,24771782,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"1,6-Cyclodecadiene, 1-methyl-5-methylene-8-(1-methylethyl)-",5373727,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"(1E)-1-methyl-5-methylidene-8-propan-2-ylcyclodeca-1,6-diene",74764030,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"(1E,6E)-1-methyl-5-methylidene-8-(propan-2-yl)cyclodeca-1,6-diene",6436582,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",91104,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
"(1Z)-1-methyl-5-methylidene-8-propan-2-ylcyclodeca-1,6-diene",92003564,CC1=CCCC(=C)C=CC(CC1)C(C)C,3.968774176594217,107454.80080027154
Isofuranodiene,636458,CC1=CCC2=C(CC(=CCC1)C)OC=C2C,3.966316596292011,108064.58841486396
"3-Hydroxybisabola-1,10-dien-9-one",14633004,CC(CC(=O)C=C(C)C)C1CCC(C=C1)(C)O,3.9626240872948624,108987.30476716638
2-Methylpentane,7892,CCCC(C)C,3.9167834009873785,121120.20550145966
Decanal,8175,CCCCCCCCCC=O,3.9114219863851325,122624.71573340666
Undecane,14257,CCCCCCCCCCC,3.9011658072970747,125555.05213073968
1-deuterio-2-phenyl(113C)ethanone,10441698,C1=CC=C(C=C1)CC=O,3.855799141328054,139380.12788855148
"2-Methyl-6-(4-methyl-1,4-cyclohexadien-1-yl)-2-hepten-4-one",14367556,CC1=CCC(=CC1)C(C)CC(=O)C=C(C)C,3.82591319210414,149309.28229803516
Turmerone,14367555,CC1=CCC(=CC1)C(C)CC(=O)C=C(C)C,3.82591319210414,149309.28229803516
Ethylbenzene,7500,CCC1=CC=CC=C1,3.8197038047812444,151459.3871541951
Npc160122,558173,CC1=CC=C(CC1)C(C)CC(=O)C=C(C)C,3.808074030482038,155570.04219985404
(2-Methoxyethyl)silane,53727372,COCC[Si],3.7831000913615154,164778.25851585373
"1-Methyl-4-(6-methylhept-6-en-2-yl)cyclohexa-1,4-diene",5316213,CC1=CCC(=CC1)C(C)CCCC(=C)C,3.7579022031971117,174621.53309532386
"1-methyl-4-[(2R)-6-methylhept-6-en-2-yl]cyclohexa-1,4-diene",163022879,CC1=CCC(=CC1)C(C)CCCC(=C)C,3.7579022031971117,174621.53309532386
Turmeronol,101695906,CC(CC(=O)C=C(C)C)C1=CC=CC=C1O,3.6468956099337766,225478.11220184673
"Pentacosane, 13-cyclohexyl-",138811,CCCCCCCCCCCCC(CCCCCCCCCCCC)C1CCCCC1,3.646416552581705,225726.96764196976
D-Arabinose,66308,C(C(C(C(C=O)O)O)O)O,3.5128818105377806,306985.7309663496
"N,N-Dimethyl-2-cyclohexyloxyethylamine",546952,CN(C)CCOC1CCCCC1,3.394457889828166,403220.0416721236
"3-Cyclopentene-1-acetaldehyde, 2,2,3-trimethyl-",98497,CC1=CCC(C1(C)C)CC=O,3.2626664873791675,546177.1319991479
1-Cyclohexyl-3-cyclopentylpropane,236409,C1CCC(CC1)CCCC2CCCC2,3.2014215451413577,628895.4531841237
